=============================================================
   File          : filled_santarem_km83.txt
   Header length : 47
   Site          : Santarem - Km 83
   Longitude     : -54.971
   Latitude      : -3.018
   
   Updated 2013-01-21 by: 
      Marcos Longo   <mlongo@fas.harvard.edu>
 
   Based on the data originally processed by:
      Natalia Coupe  <nataliacoupe@gmail.com>
                                            
   
   Disclaimer: QAQC on these data are a work in progress.
               Version for public use subject to changes.
   
   Fair use policy: These are not Harvard data and they are
               subject to the LBA policy.  If you would
               like to use these data for any research,
               please contact the PI responsible for the site
               and get an authorisation from them first.
   
   PI: Scott Miller  <smiller@albany.edu>
   URL: http://daac.ornl.gov/LBA/guides/CD04_Meteorology_Fluxes.html
   
   Note: time stamp is the end of the hour average
         time in UTC
   
   Variable         Description                  Unit        
  -----------------------------------------------------------
   year             Year                         [       yr]
   month            Month                        [      mon]
   day              Day                          [      day]
   hour             Hour                         [       hr]
   min              Minute                       [      min]
   sec              Second                       [        s]
   atm.prss         Pressure                     [       Pa]
   atm.tmp          Temperature                  [        K]
   atm.shv          Specific humidity            [    kg/kg]
   atm.vels         Wind speed                   [      m/s]
   atm.vdir         Wind direction               [      deg]
   rshort.in        Incoming shortwave radiation [     W/m2]
   rlong.in         Incoming longwave radiation  [     W/m2]
   rain             Rainfall                     [  kg/m2/s]
=============================================================
   
year,month,day,hour,min,sec,atm.prss,atm.tmp,atm.shv,atm.vels,atm.vdir,rshort.in,rlong.in,rain
2001,11,10,10,0,0,98620.4699972488,297.608863295155,0.0175520534454454,2.5087,200.2957,26.8886,388.2042,0
2001,11,10,11,0,0,98683.2546333733,297.959502126003,0.0176424734029658,2.5757,193.6912,203.151,393.1396,0
2001,11,10,12,0,0,98755.0373207695,298.951148708903,0.0177073131274726,3.4155,210.3839,327.8803,408.8789,0
2001,11,10,13,0,0,98797.6263212727,300.547179849874,0.0168068726334443,3.695,202.2493,636.9903,416.0319,0
2001,11,10,14,0,0,98826.5182836727,301.700729672048,0.0161441022026715,3.3884,198.1314,775.1725,430.6982,0
2001,11,10,15,0,0,98771.3284381572,302.865887001735,0.0155456897556067,3.1067,199.818,865.9044,432.3985,0
2001,11,10,16,0,0,98682.7458205742,303.600170305067,0.0149126041989203,2.7914,197.5595,702.5155,436.916,0
2001,11,10,17,0,0,98603.5611723776,304.617333688355,0.0162759096776859,1.9045,181.2668,318.2737,438.613,0
2001,11,10,18,0,0,98511.779253452,304.82828412862,0.0163579709139276,1.1858,190.4835,512.0327,439.5618,0
2001,11,10,19,0,0,98435.3940052907,304.875530405898,0.0165934253924881,1.8883,218.6221,400.1238,429.5906,0
2001,11,10,20,0,0,98411.7973330359,304.412351813919,0.0168338884070959,0.8678,277.1123,173.0304,437.7127,0
2001,11,10,21,0,0,98402.1976315333,303.106136553428,0.0169638630981534,1.5841,319.0596,72.6971,437.6335,0
2001,11,10,22,0,0,98402.2958307753,302.853992159208,0.0169459355239702,1.4739,254.5595,4.3113,423.6185,0
2001,11,10,23,0,0,98436.5866266731,302.040290229488,0.0168220929959968,2.5858,216.6406,0,405.5237,0
2001,11,11,0,0,0,98514.567960717,301.382187281683,0.0166720135835305,3.0574,220.7833,0,401.1986,0
2001,11,11,1,0,0,98592.0494001951,301.233708764202,0.0165648144741118,3.1501,212.3784,0,402.0543,0
2001,11,11,2,0,0,98642.236748036,301.02739340059,0.0165229845139494,3.0603,215.3887,0,397.6413,0
2001,11,11,3,0,0,98639.9354626354,300.55450824997,0.0165344098475634,2.9333,210.1229,0,395.0098,0
2001,11,11,4,0,0,98623.6372091906,300.239323488997,0.0165629982498664,2.5808,197.3534,0,391.4219,0
2001,11,11,5,0,0,98565.548009396,299.798158450522,0.0165845792094601,2.0525,205.3835,0,390.4095,0
2001,11,11,6,0,0,98497.3609993466,299.63396980183,0.0165738143900888,1.9693,202.8304,0,390.823,0
2001,11,11,7,0,0,98462.5667567698,299.279359825284,0.0165214430988585,2.1099,190.9364,0,390.1437,0
2001,11,11,8,0,0,98467.8638284024,298.842397342908,0.0164510821327245,2.3156,196.8416,0,389.8528,0
2001,11,11,9,0,0,98520.4506521704,298.526511960686,0.0164062217513919,2.4977,187.8682,0,386.7152,0
2001,11,11,10,0,0,98589.0340073044,298.165597851551,0.0164261069160645,2.1754,197.8742,28.4428,385.4468,0
2001,11,11,11,0,0,98691.9099275304,298.369643739341,0.0164936853501462,2.2629,189.4692,220.0209,389.3679,0
2001,11,11,12,0,0,98770.1911750271,299.394112528076,0.0168244266335015,3.1776,204.6126,446.5986,394.1751,0
2001,11,11,13,0,0,98840.2741968383,300.54766370056,0.0162682333584704,2.8313,214.2261,624.9068,405.2071,0
2001,11,11,14,0,0,98839.2726265488,302.243760833651,0.0153425742462652,2.8943,202.8532,848.2864,419.688,0
2001,11,11,15,0,0,98751.2899145169,303.390207751453,0.016021642701699,3.0688,206.3217,818.8469,429.2671,0
2001,11,11,16,0,0,98649.4102188978,304.070357507328,0.0157884872330911,2.8142,214.0696,703.943,438.5526,0
2001,11,11,17,0,0,98535.8330634914,304.579798492512,0.01573691493884,2.2716,190.3373,344.1093,435.7375,0
2001,11,11,18,0,0,98418.7566710458,305.007687530439,0.0159225829780656,1.7924,201.6322,550.8076,437.544,0
2001,11,11,19,0,0,98339.3721082118,305.149794370239,0.0162807182062732,1.7558,200.9728,359.8044,445.1405,0
2001,11,11,20,0,0,98315.8754262471,305.014324199216,0.0166772142880844,1.048,218.929,239.3094,432.3414,0
2001,11,11,21,0,0,98312.6743426787,304.573759422165,0.0169968556108001,1.2692,239.7203,84.0059,424.7574,0
2001,11,11,22,0,0,98331.6684443191,303.642981910846,0.0171899102048338,2.0926,217.6668,7.1486,412.9919,0
2001,11,11,23,0,0,98403.5510709574,302.875408410639,0.0172768690192905,3.1229,213.1651,0,407.5484,0
2001,11,12,0,0,0,98457.2376430104,302.493180666679,0.0173289150358064,3.1905,192.7679,0,401.9803,0
2001,11,12,1,0,0,98495.5275540277,301.865096020408,0.017390815519761,3.0908,176.3942,0,397.5749,0
2001,11,12,2,0,0,98513.6218462526,301.438439833474,0.0174763457113183,3.1157,189.5216,0,392.4116,0
2001,11,12,3,0,0,98504.5220396268,301.230823376227,0.0175769632916019,3.2378,187.7967,0,391.2822,0
2001,11,12,4,0,0,98492.7228192197,301.321797451314,0.0176724603530533,3.3777,193.1246,0,393.3497,0
2001,11,12,5,0,0,98479.7238596563,300.467268084707,0.0177484125475156,2.8497,200.8644,0,391.5289,0
2001,11,12,6,0,0,98453.4277870927,299.896319632963,0.0177968127446536,2.2742,195.2048,0,392.0318,0
2001,11,12,7,0,0,98467.0230551697,299.420631929171,0.0178089423668369,2.1229,219.3633,0,392.0629,0
2001,11,12,8,0,0,98470.8204500259,299.140468996316,0.0178155097632613,2.8555,218.9062,0,393.2814,0
2001,11,12,9,0,0,98518.8082495201,298.70900943901,0.0178467155819757,2.6393,201.4101,0,386.9168,0
2001,11,12,10,0,0,98618.184888102,298.267643510615,0.0179320858922687,2.6458,200.5579,29.6297,387.4083,0
2001,11,12,11,0,0,98721.5606545998,298.37542819645,0.0180650970628105,2.8219,196.1092,206.6592,391.5143,0
2001,11,12,12,0,0,98822.4369602114,299.339759889011,0.0181735734245784,3.389,203.8807,430.9076,399.2406,0
2001,11,12,13,0,0,98877.2232731977,300.462893104026,0.0181680272211225,3.2633,214.0084,659.3647,413.2262,0
2001,11,12,14,0,0,98883.2201824364,302.164996233176,0.017992428363629,3.1413,209.1997,691.3452,429.3654,0
2001,11,12,15,0,0,98834.9288851462,302.88787404888,0.0176799084679212,3.0098,216.3621,652.5805,439.0591,0
2001,11,12,16,0,0,98735.8486240261,303.401618343251,0.0173398358231563,2.3509,225.7791,606.3737,444.6819,0
2001,11,12,17,0,0,98623.9711470472,304.142007489065,0.0170861153877318,2.9168,215.9994,380.1273,440.7689,0
2001,11,12,18,0,0,98540.0875911358,304.608521728335,0.0169668564667136,2.2699,206.9961,603.7901,442.6883,0
2001,11,12,19,0,0,98455.8041251645,304.564809994412,0.0169488300484954,1.5881,212.4705,345.2529,441.1999,0
2001,11,12,20,0,0,98393.0159906054,304.974487985682,0.0169370409699958,1.6929,199.6088,262.4512,436.3843,0
2001,11,12,21,0,0,98375.118101392,304.767271773535,0.0168559184894155,1.1076,235.9486,119.5564,437.1626,0
2001,11,12,22,0,0,98385.8139974302,303.20799138538,0.0167045707414843,1.2211,274.6818,6.2345,416.1235,0
2001,11,12,23,0,0,98446.1990913035,302.81945916189,0.0165354651158934,1.3552,218.3922,0,408.8639,0
2001,11,13,0,0,0,98541.676553739,302.36988787828,0.0164179632636116,2.0433,202.6214,0,406.6551,0
2001,11,13,1,0,0,98580.3663596646,302.040493375434,0.016399444729859,2.2849,154.6883,0,405.0725,0
2001,11,13,2,0,0,98607.8585990021,301.691586362245,0.0164594481020592,2.6067,190.4846,0,406.0387,0
2001,11,13,3,0,0,98585.7616209759,301.383305288285,0.0165669706823678,2.7056,197.5854,0,404.9148,0
2001,11,13,4,0,0,98542.4692532643,300.883701839332,0.0166814099129737,2.3949,178.2633,0,403.666,0
2001,11,13,5,0,0,98427.192543378,300.364085538848,0.0167887193539162,2.8729,189.8175,0,400.0205,0
2001,11,13,6,0,0,98358.5057037385,299.717688098684,0.016859830772319,2.7233,192.6636,0,396.8133,0
2001,11,13,7,0,0,98327.0107761702,298.950713466755,0.0169015999274188,2.2982,196.6135,0,393.4391,0
2001,11,13,8,0,0,98345.5049746265,298.617716355023,0.0169354750953049,2.2451,201.8406,0,393.1775,0
2001,11,13,9,0,0,98407.0897972866,298.297027081469,0.0169983284644896,2.3626,196.1962,0,392.7021,0
2001,11,13,10,0,0,98459.176684335,298.29544192861,0.0171213125667323,2.9619,195.7164,27.6941,391.7706,0
2001,11,13,11,0,0,98532.1590225688,298.229915864394,0.017276144381502,2.8641,205.4445,195.4686,392.9104,0
2001,11,13,12,0,0,98624.3371807314,299.260791359976,0.0173878598054354,3.649,201.8253,417.9506,400.4334,0
2001,11,13,13,0,0,98679.323430008,300.579851384378,0.0173762787172292,2.9978,207.5993,477.988,413.9729,0
2001,11,13,14,0,0,98674.2227557018,302.003978790874,0.0172040298940449,2.5727,219.3573,470.582,435.6571,0
2001,11,13,15,0,0,98611.2346822884,303.292719695944,0.0169198327841997,2.142,232.4519,572.5018,448.2264,0
2001,11,13,16,0,0,98496.7578199676,304.180904344445,0.0166437474481401,1.6884,214.1656,567.8131,452.5716,0
2001,11,13,17,0,0,98392.4787416036,304.646418516128,0.0164853368978636,1.8289,248.5281,354.5994,449.3004,0
2001,11,13,18,0,0,98286.2001023765,304.973544140934,0.0164877662677686,1.9172,257.7846,399.2806,453.9178,0
2001,11,13,19,0,0,98222.4122146947,304.023452057511,0.016582626943659,2.5767,309.3437,324.2455,449.3134,0
2001,11,13,20,0,0,98199.9153375168,303.32832312764,0.0166553915663242,2.0015,275.0027,200.1908,441.8488,0.000917222222222222
2001,11,13,21,0,0,98175.7535638254,301.882413353994,0.0166265444119607,2.1676,288.4811,54.8996,444.3336,0.00127
2001,11,13,22,0,0,98237.2036643362,303.74162006597,0.0164761444298781,1.6484,266.7988,6.4984,429.3956,0
2001,11,13,23,0,0,98287.7908688737,303.742636867983,0.016287731844606,2.4942,223.024,0,419.4622,0
2001,11,14,0,0,0,98352.2750442801,302.882301957715,0.0161431199387218,3.1503,219.454,0,415.7409,0
2001,11,14,1,0,0,98402.7622666889,302.120329964531,0.0160983078272726,3.1419,218.1977,0,413.5975,0
2001,11,14,2,0,0,98470.4457406364,301.70838212476,0.0161479202779409,3.3351,217.1789,0,409.0486,0
2001,11,14,3,0,0,98438.6508877865,301.015854479645,0.0162766343113469,3.1191,210.1928,0,404.4942,0
2001,11,14,4,0,0,98384.7608508763,300.432496709514,0.0164311503854696,2.3531,190.0492,0,400.7354,0
2001,11,14,5,0,0,98312.4748249414,299.83272836169,0.016579884370595,2.3207,180.6339,0,397.277,0
2001,11,14,6,0,0,98250.3865790409,299.473614170491,0.0167019495354238,2.69,202.1847,0,396.3665,0
2001,11,14,7,0,0,98239.9870690231,299.120303660632,0.0167927796897008,2.7482,215.6735,0,395.7695,0
2001,11,14,8,0,0,98222.1891721086,298.71806175088,0.0168865912604701,3.2552,215.9369,0,394.4577,0
2001,11,14,9,0,0,98257.0797896521,298.352843530456,0.017009789653911,3.2853,207.0557,0,392.6722,0
2001,11,14,10,0,0,98322.8636705911,297.906873505166,0.0171857160262607,2.763,196.3981,24.0223,389.7822,0
2001,11,14,11,0,0,98422.8400938819,298.072695654978,0.0173832658371046,2.9277,204.8186,189.2426,390.8664,0
2001,11,14,12,0,0,98532.9143116725,298.978392198341,0.0175212689130335,3.4059,213.9161,432.9759,397.0458,0
2001,11,14,13,0,0,98577.3028498232,300.687103739701,0.0175154917230647,4.9737,215.4905,654.742,408.2413,0
2001,11,14,14,0,0,98569.4027900996,302.531802666549,0.0173228993413391,3.017,220.9887,820.4073,421.1561,0
2001,11,14,15,0,0,98506.7146804943,303.48162789196,0.0170055368167614,2.9091,211.5802,877.8773,437.6372,0
2001,11,14,16,0,0,98424.1309129622,303.966955303391,0.0167019551674423,2.508,228.9986,671.5885,447.0089,0.000141111111111111
2001,11,14,17,0,0,98321.6514885822,304.631297590734,0.0165599273589899,2.126,233.7195,556.018643393972,447.3018,0
2001,11,14,18,0,0,98216.372678635,304.656429910617,0.0166405123182859,1.9833,256.9071,507.113,444.176,0
2001,11,14,19,0,0,98125.9906222842,304.945631641509,0.0168886272921875,2.2864,258.6061,392.8069,452.3237,0
2001,11,14,20,0,0,98077.8993413287,304.338858561176,0.0171749328156566,1.4895,233.5792,163.0428,443.4296,0
2001,11,14,21,0,0,98031.0078003069,303.94812403441,0.0173926607623832,0.8529,226.1804,89.7413,423.575,0
2001,11,14,22,0,0,98050.5017732195,303.65004892463,0.0174885942606801,1.7102,215.9063,8.2029,417.5359,0
2001,11,14,23,0,0,98080.3934760719,303.189569561477,0.0175051130940818,2.7224,216.3366,0,415.1033,0
2001,11,15,0,0,0,98201.4652756937,302.511250340726,0.0174907381158054,2.5012,213.6296,0,412.016,0
2001,11,15,1,0,0,98294.7431381041,302.203468876985,0.017511383106839,2.6358,196.3355,0,411.7403,0
2001,11,15,2,0,0,98392.1201022696,301.895287123566,0.0175699251444683,2.8358,190.0146,0,409.4166,0
2001,11,15,3,0,0,98397.2172101167,301.659751973219,0.0176667858611438,2.8479,191.8506,0,407.6363,0
2001,11,15,4,0,0,98373.1206920702,301.06378539792,0.0177680187424811,2.5788,182.7359,0,404.6606,0
2001,11,15,5,0,0,98286.4378414583,300.609009412256,0.0178602554078555,2.7751,194.165,0,403.1936,0
2001,11,15,6,0,0,98213.1520683081,299.983523763083,0.0179169275206358,2.7906,200.4847,0,399.8484,0
2001,11,15,7,0,0,98185.9562317873,299.417376152361,0.0179320645162984,3.0386,195.2188,0,397.9743,0
2001,11,15,8,0,0,98198.5517051265,299.032344798062,0.0179286684083912,3.2967,200.1806,0,396.1301,0
2001,11,15,9,0,0,98230.9428539277,298.622597528427,0.0179500013779304,3.4033,204.5405,0,393.154,0
2001,11,15,10,0,0,98283.3296334359,298.139903359442,0.0180260136540381,3.3304,199.4773,28.2349,390.8792,0
2001,11,15,11,0,0,98372.1084604104,298.486341757585,0.0181379846255982,3.2368,199.7735,191.0906,394.1492,0
2001,11,15,12,0,0,98457.6879831898,299.604976277237,0.0182207998022767,3.9934,203.9707,438.5084,400.0501,0
2001,11,15,13,0,0,98507.7752582157,301.165995141902,0.0181877802819277,4.4558,193.5729,665.631,409.9329,0
2001,11,15,14,0,0,98520.9705932831,302.899224824889,0.0179925096222772,3.0093,186.9768,836.595,421.1444,0
2001,11,15,15,0,0,98496.0742525886,304.17155852365,0.0176818156715101,2.6675,201.8247,964.1386,430.6018,0
2001,11,15,16,0,0,98448.5828512231,305.307104451577,0.0173793037693433,2.133,182.0446,894.9254,449.0977,0
2001,11,15,17,0,0,98345.9035145754,305.749905273416,0.0172245978789158,2.1271,181.0745,339.7968,446.8513,0
2001,11,15,18,0,0,98244.1239849449,305.912926313177,0.0172685186360596,1.5961,199.6666,465.226,450.9609,0
2001,11,15,19,0,0,98171.7380330729,305.501077840862,0.0174622782357957,1.7496,260.4705,389.968,448.3972,0
2001,11,15,20,0,0,98117.7480618204,305.079222891998,0.0176986383036216,2.1176,304.4007,334.243,435.7484,0
2001,11,15,21,0,0,98098.3505287899,304.375986995063,0.0178759170810425,1.8206,314.7431,128.2576,428.219,0
2001,11,15,22,0,0,98122.7434207735,303.741995545115,0.0179580214348553,1.4404,298.9223,9.9795,421.8572,0
2001,11,15,23,0,0,98204.8236962851,303.302429046569,0.0179715779780098,2.4329,227.8042,0,419.6626,0
2001,11,16,0,0,0,98302.500557746,302.671539466839,0.0179749816500772,3.3645,209.821,0,426.4254,0
2001,11,16,1,0,0,98391.7792525635,302.21716334019,0.0180034330715549,3.384,207.2814,0,413.831,0
2001,11,16,2,0,0,98486.0568506763,301.719759490737,0.0180543446843475,3.4758,207.5483,0,407.9678,0
2001,11,16,3,0,0,98486.9548732094,301.531154217237,0.0181301452761321,3.5426,194.0805,0,406.9182,0
2001,11,16,4,0,0,98471.7564172865,301.013737404386,0.0182043462372913,3.5285,183.0382,0,405.4075,0
2001,11,16,5,0,0,98404.2694025136,300.460797683293,0.0182780888201818,3.5746,173.681,0,403.4208,0
2001,11,16,6,0,0,98320.6859123395,300.316120575734,0.0183413802328059,3.7474,182.6383,0,399.7445,0
2001,11,16,7,0,0,98287.5913765108,299.746670135024,0.0183808222181977,3.173,169.8789,0,396.0887,0
2001,11,16,8,0,0,98307.8851577581,299.369743522255,0.0184044451738825,3.1365,167.3817,0,395.2835,0
2001,11,16,9,0,0,98399.363358157,298.885247643185,0.0184274594808529,2.686,179.813,0,395.8183,0
2001,11,16,10,0,0,98477.3445095869,298.609886312279,0.0184748911001793,2.8133,192.0847,17.5817,395.5788,0
2001,11,16,11,0,0,98564.0237541325,298.78451459082,0.0185153946946337,3.1806,204.2587,145.6215,397.669,0
2001,11,16,12,0,0,98655.7019011635,299.353896994976,0.0184798620006786,3.2633,211.0509,361.8484,403.2532,0
2001,11,16,13,0,0,98710.8880345154,300.812451875875,0.0182988474750723,3.3199,203.1795,599.5899,413.0936,0
2001,11,16,14,0,0,98725.4830537077,302.582307332178,0.0179487193906461,2.5932,194.4825,787.6309,427.492,0
2001,11,16,15,0,0,98696.9875082677,303.903874337581,0.0174976638772408,2.5093,199.8133,837.2463,436.4922,0
2001,11,16,16,0,0,98611.1045314944,304.649970925262,0.0170881177886279,2.0841,197.4778,736.5755,446.4043,0
2001,11,16,17,0,0,98526.9211855836,305.431890661519,0.0168481687981758,2.2892,169.3602,391.6738,449.0123,0
2001,11,16,18,0,0,98455.3350835119,305.694576079128,0.0168342416123746,2.1116,138.1024,545.4191,443.5743,0
2001,11,16,19,0,0,98356.7548970989,305.480454421881,0.0170052338905916,2.4418,183.9495,341.3277,449.1793,0
2001,11,16,20,0,0,98282.4693920482,305.335777473634,0.0172427777701001,2.8241,186.6421,247.9129,430.9224,0
2001,11,16,21,0,0,98242.776310943,304.992272427283,0.0174502637708697,1.9854,199.1914,112.6735,424.3876,0
2001,11,16,22,0,0,98250.5728260741,303.966727946371,0.017596412149702,2.4814,221.0076,8.8703,419.8851,0
2001,11,16,23,0,0,98317.0564812268,302.583352808051,0.0177091751304632,3.0621,224.5539,0,414.5202,0
2001,11,17,0,0,0,98398.3368913994,301.759738203046,0.0178376544907229,3.23,216.3782,0,409.9715,0
2001,11,17,1,0,0,98446.1246388531,301.358395622928,0.017999838638542,3.6112,206.2812,0,406.9736,0
2001,11,17,2,0,0,98525.7054162726,300.913424883783,0.0181537934060163,3.286,201.8375,0,404.9792,0
2001,11,17,3,0,0,98544.1995807085,300.68169153036,0.0182709691140137,2.9382,195.6463,0,405.3926,0
2001,11,17,4,0,0,98520.1030809165,300.159170722207,0.0183157081323884,2.6774,190.8871,0,403.6799,0
2001,11,17,5,0,0,98437.519404222,299.705694365479,0.0182833312081487,2.846,188.1931,0,401.7198,0
2001,11,17,6,0,0,98364.6336042599,299.323263761362,0.0181755024344522,2.7113,194.4337,0,397.5757,0
2001,11,17,7,0,0,98336.0380955092,298.954041632342,0.0180175952817608,2.6015,205.8125,0,396.1309,0
2001,11,17,8,0,0,98353.3325247875,298.724509532432,0.0178562155044693,2.6473,200.4788,0,396.9154,0
2001,11,17,9,0,0,98428.4142804634,298.605048384756,0.0177402686505812,2.299,193.4598,0,398.5554,0
2001,11,17,10,0,0,98482.6006162454,298.377517532443,0.0177115362590132,2.9956,191.6075,29.5955,397.8456,0
2001,11,17,11,0,0,98564.1809414724,298.699441016965,0.0177358909327778,3.1213,188.7044,182.8403,403.1324,0
2001,11,17,12,0,0,98663.5573600335,299.565015182695,0.0177336716999176,3.5408,202.387,346.6165,406.6449,0
2001,11,17,13,0,0,98714.4444124073,300.752597148057,0.0176216380910183,3.7042,208.8327,466.2471,417.8239,0
2001,11,17,14,0,0,98732.4386794257,301.880240573832,0.0173555368678542,2.9957,206.1166,593.2416,433.8612,0
2001,11,17,15,0,0,98702.0435630166,302.919627181053,0.0169935665185565,2.4755,187.6291,586.8721,445.2267,0
2001,11,17,16,0,0,98625.7585173491,303.584172051483,0.016667786581356,2.6848,174.8224,558.7535,447.1332,0
2001,11,17,17,0,0,98533.1770506643,304.313959090202,0.0165057017430497,2.445,178.8007,345.522,444.1103,0
2001,11,17,18,0,0,98432.8972768485,304.68441432798,0.016556317070945,2.2652,186.2259,447.5676,441.775,0
2001,11,17,19,0,0,98324.2193499248,305.206967762944,0.0167608087594907,1.6138,183.4857,445.2923,434.4118,0
2001,11,17,20,0,0,98238.7363355866,305.212487554182,0.0169915622227043,1.7596,200.7561,222.9512,432.7929,0
2001,11,17,21,0,0,98225.3375003671,304.513352516428,0.0171361735053305,2.5174,214.9158,88.706,435.946,0
2001,11,17,22,0,0,98290.0215234127,303.460088808058,0.0171645629083895,2.9165,224.5381,6.6579,423.4374,0
2001,11,17,23,0,0,98375.600956387,302.620663035185,0.0171291285761294,2.6345,220.6547,0,415.0309,0
2001,11,18,0,0,0,98445.2838767429,302.446666790236,0.0171010640586371,2.0598,214.4114,0,413.7719,0
2001,11,18,1,0,0,98507.2684850746,302.481505366635,0.0171168740273112,1.369,200.5128,0,410.8718,0
2001,11,18,2,0,0,98598.1467457956,302.066953761916,0.0171654899515257,2.1856,189.7326,0,409.1358,0
2001,11,18,3,0,0,98579.8489814786,301.739958655645,0.0172398594414723,2.245,181.914,0,408.2023,0
2001,11,18,4,0,0,98557.8520303398,301.461194664016,0.0172894993730569,1.989,170.5019,0,406.4133,0
2001,11,18,5,0,0,98489.1653361187,301.134899943132,0.0173014074893469,2.4411,167.0899,0,408.4577,0
2001,11,18,6,0,0,98412.7803355728,300.590564345589,0.0172634037139761,2.4065,178.2184,0,406.3419,0
2001,11,18,7,0,0,98372.387430269,299.827187190168,0.0171809924264757,2.3428,201.5539,0,405.4243,0
2001,11,18,8,0,0,98362.6877825137,299.074516870708,0.017090757864825,2.8279,210.4599,0,407.7335,0
2001,11,18,9,0,0,98405.9764915666,298.922834771158,0.0170383661691032,3.1314,193.3945,0,407.1123,0
2001,11,18,10,0,0,98484.3574873189,298.421826936694,0.0170602943342488,3.3359,193.3385,17.1662,397.3885,0
2001,11,18,11,0,0,98565.73782106,298.31317259122,0.0171436293526425,3.1899,201.5242,130.1955,392.1237,0
2001,11,18,12,0,0,98641.4194043976,299.266004232197,0.0172114795609541,3.6306,204.1135,397.9023,396.7067,0
2001,11,18,13,0,0,98673.4105885886,300.47990470724,0.0171716872770958,3.9894,205.804,607.9419,406.0442,0
2001,11,18,14,0,0,98683.2066507357,301.834196055585,0.0169704860608141,3.6893,195.5248,748.1952,418.155,0
2001,11,18,15,0,0,98664.5089767698,303.06730921577,0.016656138978774,3.4149,200.669,815.1963,427.521,0
2001,11,18,16,0,0,98604.1204698078,303.619882555354,0.0163608945035421,2.3091,207.406,601.5858,437.6156,0
2001,11,18,17,0,0,98500.9413739284,304.537091700893,0.0162236155828378,1.9255,209.8083,479.02339778675,435.9316,0
2001,11,18,18,0,0,98412.9589400271,305.250569214973,0.0162989275129737,1.9374,202.8073,566.2627,442.9136,0
2001,11,18,19,0,0,98336.2740247735,305.577997172097,0.0165438069043145,1.151,202.9252,454.4018,443.2124,0
2001,11,18,20,0,0,98276.5853741914,304.584070660841,0.0168442904446801,1.0504,318.0958,200.2824,449.2074,0
2001,11,18,21,0,0,98227.0944827225,304.047339730789,0.0170952036413955,1.7984,296.1192,65.499,443.0546,0
2001,11,18,22,0,0,98262.0850094254,303.476586738402,0.0172393711353169,2.1214,227.7997,6.5929,416.0326,0
2001,11,18,23,0,0,98331.9678588683,302.751734006387,0.0173039462210252,3.073,227.8795,0,412.0655,0
2001,11,19,0,0,0,98397.5516516149,302.175577388807,0.0173372241986618,3.2392,220.3641,0,407.6184,0
2001,11,19,1,0,0,98456.0370038387,301.650453725889,0.0173634901256115,3.1762,213.1928,0,402.5661,0
2001,11,19,2,0,0,98527.1195819884,301.251111388445,0.0173746981958261,2.9177,191.139,0,401.385,0
2001,11,19,3,0,0,98533.7163485255,301.114639101108,0.0173669579402962,3.2007,185.1928,0,399.5408,0
2001,11,19,4,0,0,98507.4203539073,300.669667165212,0.0173227848212847,3.2389,190.1786,0,397.802,0
2001,11,19,5,0,0,98459.5291133416,300.273726913628,0.0172379823217073,2.9625,197.013,0,394.2239,0
2001,11,19,6,0,0,98416.8367301484,299.849568356513,0.0171111575349899,2.6198,194.2292,0,392.0501,0
2001,11,19,7,0,0,98385.3418835229,299.447023744397,0.0169508831226824,2.6349,204.0874,0,390.8447,0
2001,11,19,8,0,0,98400.7367151009,299.107519897361,0.0167743932819288,2.8189,221.2352,0,389.8821,0
2001,11,19,9,0,0,98462.4213544133,298.892396535482,0.0166176815314122,2.9245,207.1626,0,389.3927,0
2001,11,19,10,0,0,98556.6988148862,298.353863765205,0.0165094076796359,2.8164,193.334,18.0113,388.3363,0
2001,11,19,11,0,0,98650.0764700935,298.439034776455,0.0164407122078878,2.5493,190.3891,209.2757,391.042,0
2001,11,19,12,0,0,98711.5611455875,299.614011487474,0.0163521536549272,3.4018,204.891,456.8554,397.775,0
2001,11,19,13,0,0,98752.250398927,300.594562415006,0.0161608335498009,3.7399,207.7018,562.2409,404.7353,0
2001,11,19,14,0,0,98744.7502650947,302.542239800893,0.0158347990585625,3.182,192.4993,857.1126,418.1537,0
2001,11,19,15,0,0,98702.1578616685,303.881123079414,0.0154229908287455,2.4769,211.1994,841.0311,435.6384,0
2001,11,19,16,0,0,98623.5733887765,304.553975078032,0.0150488833901448,1.5367,198.9106,775.1139,442.5629,0
2001,11,19,17,0,0,98526.4929936825,304.801551653099,0.014835317706469,2.1739,203.7504,301.1503,454.0061,0
2001,11,19,18,0,0,98436.910949954,304.101614400901,0.0148296344911642,2.7936,216.3734,353.8043,439.4387,0
2001,11,19,19,0,0,98347.7288213432,304.92036104522,0.0149832770632257,2.6088,185.7714,521.9399,428.9541,0
2001,11,19,20,0,0,98300.1375305561,305.164735604473,0.0151808605147502,2.1121,197.8442,265.3307,438.3585,0
2001,11,19,21,0,0,98295.3368109286,304.28167959593,0.0153272526863673,2.2923,195.3001,93.0062,421.7545,0
2001,11,19,22,0,0,98304.0331166378,303.106133939763,0.0153959301153633,2.0796,197.2034,6.3995,411.7152,0
2001,11,19,23,0,0,98317.3284083013,302.718999145794,0.0154153950807775,1.8599,188.7738,0,409.8511,0
2001,11,20,0,0,0,98372.014575154,302.74953503484,0.0154210927072806,1.9346,213.1063,0,410.6385,0
